date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-10-25,3.6547,3.6846,3.5751,3.6647,3823977,3823977,0.029875,0.822,3.6315,"Oct 25, 17",0.16628476863344152
2017-10-26,3.6348,3.6647,3.4755,3.4854,9842887,9842887,-0.179251,-4.891,3.561,"Oct 26, 17",0.10922283750238686
2017-10-27,3.5054,3.5751,3.4556,3.5253,7685550,7685550,0.039833,1.143,3.5293,"Oct 27, 17",0.12192094710712247
2017-10-30,3.4655,3.5153,3.346,3.356,8439980,8439980,-0.169293,-4.802,3.4136,"Oct 30, 17",0.06804149958627713
2017-10-31,3.2962,3.3361,3.2464,3.2962,7687744,7687744,-0.05975,-1.78,3.295,"Oct 31, 17",0.049010247597224846
2017-11-01,3.2962,3.341,3.1966,3.2066,16382838,16382838,-0.089625,-2.719,3.2683,"Nov 1, 17",0.02049519444974859
2017-11-02,3.1966,3.2863,3.1568,3.2265,13884959,13884959,0.019916,0.621,3.2148,"Nov 2, 17",0.02682833683406539
2017-11-03,3.1966,3.2116,3.0174,3.1867,17737272,17737272,-0.039833,-1.235,3.1165,"Nov 3, 17",0.014162052065431929
2017-11-06,3.2464,3.346,3.2166,3.3261,8365246,8365246,0.139417,4.375,3.2958,"Nov 6, 17",0.05852587359175099
2017-11-07,3.2265,3.2813,3.1469,3.1966,12714983,12714983,-0.129459,-3.892,3.2011,"Nov 7, 17",0.01731271083953925
2017-11-08,3.2564,3.2962,3.1867,3.2365,4694459,4694459,0.039834,1.246,3.243,"Nov 8, 17",0.03001082044427473
2017-11-09,3.1469,3.1966,3.0871,3.1767,7442751,7442751,-0.059751,-1.846,3.1467,"Nov 9, 17",0.010979568455222449
2017-11-10,3.1369,3.1469,3.0473,3.0871,8400235,8400235,-0.089625,-2.821,3.0893,"Nov 10, 17",-0.017535484692253814
2017-11-13,3.0373,3.1269,3.0373,3.0771,5805396,5805396,-0.009958,-0.323,3.0857,"Nov 13, 17",-0.02071796830246315
2017-11-14,3.0971,3.107,2.9527,2.9875,14261788,14261788,-0.089626,-2.913,3.0001,"Nov 14, 17",-0.04923302144993955
2017-11-15,2.8979,3.0274,2.878,3.0174,8151027,8151027,0.029875,1,2.9614,"Nov 15, 17",-0.03971739545541341
2017-11-16,3.0672,3.0971,3.0373,3.0672,6677044,6677044,0.049792,1.65,3.0727,"Nov 16, 17",-0.023868627076570472
2017-11-17,3.0672,3.1966,3.0473,3.1966,6397059,6397059,0.129459,4.221,3.1507,"Nov 17, 17",0.01731271083953925
2017-11-20,3.1966,3.1966,3.1369,3.1867,1781458,1781458,-0.009958,-0.312,3.1741,"Nov 20, 17",0.014162052065431929
2017-11-21,3.2166,3.2514,3.1668,3.1668,4198385,4198385,-0.019917,-0.625,3.2184,"Nov 21, 17",0.007828909681115128
2017-11-22,3.244,3.2839,3.229,3.244,6770755,6770755,0.077186,2.437,3.2556,"Nov 22, 17",0.03239768315193187
2017-11-24,3.2939,3.3438,3.234,3.2739,9710991,9710991,0.029944,0.923,3.2888,"Nov 24, 17",0.041913309146457876
2017-11-27,3.3438,3.3937,3.3138,3.3238,5043993,5043993,0.049907,1.524,3.3445,"Nov 27, 17",0.05779390236140283
2017-11-28,3.3837,3.4336,3.3438,3.3537,11008137,11008137,0.029944,0.901,3.3887,"Nov 28, 17",0.06730952835592897
2017-11-29,3.3637,3.4037,3.3238,3.3537,6499081,6499081,0,0,3.3658,"Nov 29, 17",0.06730952835592897
2017-11-30,3.3338,3.3737,3.2739,3.3138,10719120,10719120,-0.039925,-1.19,3.3264,"Nov 30, 17",0.0546114187511935
2017-12-01,3.3438,3.3637,3.2539,3.3138,5831310,5831310,0,0,3.3192,"Dec 1, 17",0.0546114187511935
2017-12-04,3.4037,3.4635,3.3837,3.4136,4249789,4249789,0.099814,3.012,3.4241,"Dec 4, 17",0.08637260518108342
2017-12-05,3.4436,3.4536,3.3637,3.3637,4130934,4130934,-0.049907,-1.462,3.3961,"Dec 5, 17",0.07049201196613845
2017-12-06,3.3737,3.3937,3.3238,3.3837,2995628,2995628,0.019963,0.593,3.3628,"Dec 6, 17",0.07685697918655728
2017-12-07,3.224,3.4236,3.224,3.4136,20072547,20072547,0.029944,0.885,3.3672,"Dec 7, 17",0.08637260518108342
2017-12-08,3.4236,3.5234,3.3438,3.4835,13234534,13234534,0.06987,2.047,3.4269,"Dec 8, 17",0.10861816561644706
2017-12-11,3.5334,3.5883,3.4985,3.5035,5993248,5993248,0.019962,0.573,3.5458,"Dec 11, 17",0.11498313283686588
2017-12-12,3.4536,3.6332,3.4536,3.6133,5982062,5982062,0.109796,3.134,3.5446,"Dec 12, 17",0.14992680287696528
2017-12-13,3.5733,3.6033,3.4536,3.5035,6490323,6490323,-0.109796,-3.039,3.5409,"Dec 13, 17",0.11498313283686588
2017-12-14,3.4436,3.5284,3.4336,3.4735,3359853,3359853,-0.029944,-0.855,3.4898,"Dec 14, 17",0.10543568200623772
2017-12-15,3.5634,3.5933,3.5234,3.5434,6196806,6196806,0.06987,2.012,3.5604,"Dec 15, 17",0.1276812424416015
2017-12-18,3.5833,3.6532,3.5534,3.6133,4139765,4139765,0.06987,1.972,3.6183,"Dec 18, 17",0.14992680287696528
2017-12-19,3.5733,3.6432,3.5634,3.6332,3414903,3414903,0.019963,0.552,3.601,"Dec 19, 17",0.15625994526128195
2017-12-20,3.6682,3.7131,3.6532,3.6632,5395302,5395302,0.029944,0.824,3.6812,"Dec 20, 17",0.16580739609191011
2017-12-21,3.6632,3.733,3.6232,3.733,5362504,5362504,0.06987,1.907,3.6951,"Dec 21, 17",0.18802113169117188
2017-12-22,3.6831,3.7231,3.6632,3.7031,3507404,3507404,-0.029945,-0.802,3.6927,"Dec 22, 17",0.17850550569664572
2017-12-26,3.7031,3.763,3.6831,3.7231,4583456,4583456,0.019963,0.539,3.7197,"Dec 26, 17",0.18487047291706454
2017-12-27,3.733,3.763,3.6632,3.6931,3735037,3735037,-0.029944,-0.804,3.7076,"Dec 27, 17",0.17532302208643624
2017-12-28,3.6732,3.743,3.6432,3.733,5264210,5264210,0.039926,1.081,3.7017,"Dec 28, 17",0.18802113169117188
2017-12-29,3.7131,3.783,3.6732,3.7131,3368199,3368199,-0.019963,-0.535,3.7328,"Dec 29, 17",0.18168798930685506
2018-01-02,3.8728,3.9427,3.8229,3.9327,6175574,6175574,0.219591,5.914,3.9013,"Jan 2, 18",0.25157532938705374
2018-01-03,3.9826,4.0724,3.9427,3.9826,6661040,6661040,0.049907,1.269,3.9978,"Jan 3, 18",0.2674559226019987
2018-01-04,4.0924,4.2022,4.0624,4.1323,12046362,12046362,0.149721,3.759,4.1422,"Jan 4, 18",0.3150977022468334
2018-01-05,4.1223,4.1523,4.0624,4.1323,12159781,12159781,0,0,4.1077,"Jan 5, 18",0.3150977022468334
2018-01-08,4.1523,4.302,4.1323,4.292,15647307,15647307,0.159702,3.865,4.2078,"Jan 8, 18",0.36592196550187767
2018-01-09,4.2521,4.3719,4.2123,4.312,43604050,43604050,0.019963,0.465,4.2994,"Jan 9, 18",0.3722869327222966
2018-01-10,4.2022,4.3419,4.1722,4.272,17229318,17229318,-0.039926,-0.926,4.2731,"Jan 10, 18",0.359556998281459
2018-01-11,4.3519,4.6813,4.3319,4.6214,22764458,22764458,0.349349,8.178,4.5214,"Jan 11, 18",0.4707529756221757
2018-01-12,4.6314,4.7811,4.5316,4.6513,21162873,21162873,0.029944,0.648,4.6445,"Jan 12, 18",0.4802686016167017
2018-01-16,4.6014,4.6214,4.4717,4.5116,14505164,14505164,-0.139739,-3.004,4.5494,"Jan 16, 18",0.4358093055820762
2018-01-17,4.4816,4.7012,4.4524,4.6414,15240388,15240388,0.129758,2.876,4.5997,"Jan 17, 18",0.4771179428425944
2018-01-18,4.6713,4.7012,4.4041,4.4417,15832104,15832104,-0.199628,-4.301,4.5281,"Jan 18, 18",0.41356374514671257
2018-01-19,4.4118,4.4617,4.272,4.4118,14256984,14256984,-0.029944,-0.674,4.3736,"Jan 19, 18",0.4040481191521865
2018-01-22,4.3918,4.4617,4.3419,4.3619,8629397,8629397,-0.049907,-1.131,4.3953,"Jan 22, 18",0.3881675259372416
2018-01-23,4.2022,4.281,4.1722,4.2521,10637653,10637653,-0.109796,-2.517,4.2235,"Jan 23, 18",0.35322385589714234
2018-01-24,4.4118,4.5415,4.3818,4.5116,16064912,16064912,0.259517,6.103,4.4777,"Jan 24, 18",0.4358093055820762
2018-01-25,4.4816,4.7112,4.4717,4.5216,8993439,8993439,0.009981,0.221,4.5808,"Jan 25, 18",0.4389917891922858
